Restaurant;Location;Cuisines;Average_Cost;Minimum_Order;Rating;Votes;Reviews;Delivery_Time
ID_8459;Yerawada, Pune, Maharashtra;Chinese, Asian;500;50;4.2;384;214;45 minutes
ID_7629;Sector 1, Noida;Chinese, South Indian;200;50;3.9;178;67;45 minutes
ID_479;Yerawada, Pune, Maharashtra;European, Salad, Bar Food, Finger Food, Beverages, Tea, Coffee;600;50;4.3;311;177;30 minutes
ID_4754;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian;200;50;3.1;9;5;45 minutes
ID_2314;Nathan Road, Mangaldas Road, Pune;Desserts;100;50;3.9;75;47;45 minutes
ID_5315;Sector 63A,Gurgaon;Healthy Food, Juices;350;50;4.3;55;32;30 minutes
ID_508;Mico Layout, Stage 2, BTM Layout,Bangalore;Chinese, North Indian, South Indian;150;50;4.0;133;43;45 minutes
ID_1746;Pune University;Chinese;400;50;NEW;-;-;30 minutes
ID_1015;Sandhurst Road, Mumbai CST Area;Fast Food, Continental, Desserts, Beverages, Sandwich;200;50;3.3;32;24;30 minutes
ID_608;Sector 3, Marathalli;Bakery, Desserts;100;99;3.3;8;1;45 minutes
ID_5165;Sandhurst Road, Mumbai CST Area;North Indian;150;50;-;-;-;45 minutes
ID_8450;Nathan Road, Mangaldas Road, Pune;Desserts;150;50;4.2;192;110;30 minutes
ID_5885;Sector 14, Noida;North Indian;150;50;3.4;14;4;30 minutes
ID_4628;Jaya Nagar, Saidabad, Hyderabad;Arabian, Mithai;200;50;3.6;52;7;30 minutes
ID_4562;FTI College, Law College Road, Pune;Asian, Chinese, Thai, Beverages, Desserts;250;50;3.8;31;20;45 minutes
ID_6104;Babarpur, New Delhi, Delhi;Chinese, Fast Food;100;50;2.9;5;4;30 minutes
ID_1076;Pune University;Continental, Italian, Pizza, Burger, Chinese, North Indian, Salad;650;50;3.9;123;72;30 minutes
ID_246;Sector 1, Noida;North Indian;150;50;-;-;-;30 minutes
ID_1628;Sector 1, Noida;Bakery, Desserts, Fast Food;200;50;3.5;8;8;30 minutes
ID_2402;Sector 3, Marathalli;Healthy Food, North Indian, Biryani, Continental, Beverages;200;50;4.2;1285;282;45 minutes
ID_1454;Delhi Administration Flats, Timarpur;Cafe, Fast Food, Beverages, Desserts, Tea;200;50;3.9;212;156;30 minutes
ID_717;Mumbai Central;Fast Food;150;50;3.5;34;11;30 minutes
ID_8415;Sector 1, Noida;Desserts, Fast Food;200;50;3.3;17;9;30 minutes
ID_4290;Jaya Nagar, Saidabad, Hyderabad;Mughlai, Biryani;200;50;3.9;566;77;30 minutes
ID_8345;FTI College, Law College Road, Pune;North Indian;350;50;3.1;8;1;30 minutes
ID_8525;Pune University;Bakery;100;50;3.6;38;16;30 minutes
ID_3969;Delhi Administration Flats, Timarpur;Beverages, Desserts;200;50;4.0;182;104;45 minutes
ID_3357;FTI College, Law College Road, Pune;North Indian, Chinese, Malwani, South Indian;200;50;3.2;5;1;30 minutes
ID_327;Sector 3, Marathalli;North Indian, Beverages;100;50;3.6;42;19;30 minutes
ID_7576;Nathan Road, Mangaldas Road, Pune;Fast Food;200;50;3.8;162;91;30 minutes
ID_3203;Rmz Centennial, I Gate, Whitefield;Healthy Food, Beverages, Salad, Juices;200;50;3.9;134;45;65 minutes
ID_4595;Tejas Nagar Colony, Wadala West, Mumbai;North Indian, Chinese;150;50;NEW;-;-;30 minutes
ID_5587;Mico Layout, Stage 2, BTM Layout,Bangalore;Rolls, Fast Food;150;50;4.1;262;86;45 minutes
ID_1930;Sector 63A,Gurgaon;Fast Food, Desserts, Ice Cream, Beverages;250;99;4.3;430;228;45 minutes
ID_2530;Sandhurst Road, Mumbai CST Area;Fast Food, Lebanese;200;50;NEW;-;-;30 minutes
ID_4769;FTI College, Law College Road, Pune;Mithai, Street Food;200;50;3.8;52;16;30 minutes
ID_3383;Mico Layout, Stage 2, BTM Layout,Bangalore;Hyderabadi, Chinese;100;50;3.8;45;8;45 minutes
ID_305;Tiretti, Kolkata;North Indian, South Indian;200;50;3.8;275;38;65 minutes
ID_4631;FTI College, Law College Road, Pune;Street Food, Sandwich, South Indian;100;50;3.8;152;28;30 minutes
ID_8074;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian;100;50;3.4;37;21;45 minutes
ID_2847;Majestic;South Indian, Chinese;100;50;3.7;295;24;45 minutes
ID_2559;Delhi University-GTB Nagar;Healthy Food, Italian, Salad;350;50;4.1;331;112;30 minutes
ID_4791;Delhi Cantt.;Bakery, Fast Food;150;50;3.3;7;1;30 minutes
ID_3072;Mico Layout, Stage 2, BTM Layout,Bangalore;Biryani, South Indian;200;50;3.7;-;-;30 minutes
ID_760;Sandhurst Road, Mumbai CST Area;Fast Food, Burger, Beverages;200;50;2.7;41;16;45 minutes
ID_1136;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Burger, Fast Food, Chinese;150;99;3.8;205;80;30 minutes
ID_4251;Rmz Centennial, I Gate, Whitefield;Beverages, Ice Cream, Sandwich, Desserts;100;50;3.7;23;11;30 minutes
ID_3991;Dockyard Road, Mumbai CST Area;Fast Food, Juices, Beverages, Pizza;150;50;3.8;210;70;30 minutes
ID_1577;D-Block, Sector 63, Noida;North Indian;250;50;3.7;201;58;45 minutes
ID_2747;Sector 3, Marathalli;North Indian, Chinese, Continental, Momos;500;50;4.3;1455;788;65 minutes
ID_5387;FTI College, Law College Road, Pune;Street Food;50;50;-;-;-;30 minutes
ID_1507;Sector 63A,Gurgaon;North Indian;250;50;NEW;-;-;30 minutes
ID_8266;Noorkhan Bazaar, Malakpet, Hyderabad;South Indian;50;50;3.9;97;17;65 minutes
ID_5705;D-Block, Sector 63, Noida;Pizza, Fast Food;150;50;3.9;173;155;30 minutes
ID_1346;Nathan Road, Mangaldas Road, Pune;Desserts;150;50;3.6;30;12;30 minutes
ID_5557;BTM Layout 1, Electronic City;North Indian;100;50;4.1;91;30;65 minutes
ID_8278;Delhi Administration Flats, Timarpur;South Indian, Chinese;150;50;3.3;24;6;30 minutes
ID_7188;Sector 3, Marathalli;Street Food;100;50;3.6;21;7;45 minutes
ID_7869;D-Block, Sector 63, Noida;North Indian;450;50;3.6;357;257;30 minutes
ID_1458;D-Block, Sector 63, Noida;North Indian, Chinese;200;50;3.5;321;62;45 minutes
ID_3753;Sector 14, Noida;Mughlai, North Indian, Chinese;450;99;3.9;601;400;45 minutes
ID_1528;Pune University;Fast Food, Rolls, Biryani, North Indian;150;50;3.9;263;137;45 minutes
ID_3302;Delhi Administration Flats, Timarpur;Chinese, Momos, Fast Food;100;50;3.8;66;30;30 minutes
ID_3970;Delhi Administration Flats, Timarpur;Burger, Fast Food;200;50;4.0;1415;351;45 minutes
ID_6799;Jaya Nagar, Saidabad, Hyderabad;Maharashtrian;100;50;3.1;4;1;30 minutes
ID_1208;Nathan Road, Mangaldas Road, Pune;Cafe, Fast Food, Street Food, Beverages;200;50;-;-;-;30 minutes
ID_6873;Delhi University-GTB Nagar;Chinese, Fast Food;150;50;3.4;23;11;30 minutes
ID_5961;Delhi High Court, India Gate;North Indian, Mughlai, Raw Meats;300;50;3.8;136;40;45 minutes
ID_1388;Mico Layout, Stage 2, BTM Layout,Bangalore;Desserts, Bakery, Continental, Salad, Burger, Pizza;250;199;3.8;447;211;45 minutes
ID_633;Sector 1, Noida;Mithai, Bakery;200;50;3.1;6;2;30 minutes
ID_1403;Delhi High Court, India Gate;North Indian;150;50;-;-;-;30 minutes
ID_3707;Gora Bazar, Rajbari, North Dumdum, Kolkata;Continental, Burger, Pizza, Sandwich, Fast Food;150;50;3.7;116;39;45 minutes
ID_2030;Sector 3, Marathalli;Bengali, Chinese, North Indian;250;99;3.2;198;69;45 minutes
ID_7113;Sector 3, Marathalli;South Indian, North Indian, Chinese, Beverages;200;50;3.8;142;39;30 minutes
ID_2598;Sector 1, Noida;Bakery, Cafe, Pizza, Sandwich, Salad;200;50;3.9;48;36;30 minutes
ID_1782;Sector 1, Noida;Street Food;150;0;3.4;48;23;65 minutes
ID_4118;Rmz Centennial, I Gate, Whitefield;North Indian, South Indian;100;50;3.6;114;25;65 minutes
ID_6927;Sector 1, Noida;North Indian, Continental, Chinese, Juices;250;50;4.1;1109;553;65 minutes
ID_201;Sector 1, Noida;Street Food;100;50;4.0;115;22;30 minutes
ID_8357;Delhi High Court, India Gate;Bakery, Desserts;200;99;-;-;-;120 minutes
ID_3096;Babarpur, New Delhi, Delhi;Healthy Food;200;50;3.5;33;15;30 minutes
ID_7502;Sector 14, Noida;North Indian, Healthy Food, South Indian;200;50;3.6;79;23;30 minutes
ID_6049;Noorkhan Bazaar, Malakpet, Hyderabad;South Indian, Beverages;100;50;3.5;18;7;30 minutes
ID_5289;Sector 3, Marathalli;North Indian;200;50;3.6;42;24;30 minutes
ID_7686;Pune University;North Indian, Chinese, Continental;150;50;3.5;27;19;30 minutes
ID_5125;MG Road, Pune;Fast Food, Pizza, Desserts;200;50;3.4;20;5;30 minutes
ID_4654;Musi Nagar, Malakpet, Hyderabad;Burger, Fast Food, Beverages, Cafe, Desserts;200;50;4.1;818;147;30 minutes
ID_8512;Nathan Road, Mangaldas Road, Pune;American;300;50;3.8;20;13;30 minutes
ID_2379;FTI College, Law College Road, Pune;Fast Food;150;50;-;-;-;30 minutes
ID_5146;Yerawada, Pune, Maharashtra;North Indian, Chinese, Kerala;250;50;3.4;14;2;30 minutes
ID_3004;Delhi University-GTB Nagar;South Indian;100;50;3.8;141;35;30 minutes
ID_111;FTI College, Law College Road, Pune;North Indian, Chinese;450;99;3.1;4;3;45 minutes
ID_7295;Pune University;Bakery, Desserts, Ice Cream;150;50;4.1;67;53;45 minutes
ID_2707;Mumbai Central;North Indian;100;50;-;-;-;30 minutes
ID_1219;Sector 14, Noida;North Indian;200;50;4.0;71;55;30 minutes
ID_5484;Nathan Road, Mangaldas Road, Pune;Chinese;150;50;3.5;34;3;30 minutes
ID_2397;Mico Layout, Stage 2, BTM Layout,Bangalore;Fast Food, Beverages;150;50;3.8;95;44;30 minutes
ID_7192;FTI College, Law College Road, Pune;Fast Food, Beverages;200;50;4.0;98;62;30 minutes
ID_6376;Delhi University-GTB Nagar;North Indian;200;50;3.3;23;8;45 minutes
ID_651;Rmz Centennial, I Gate, Whitefield;North Indian, Chinese, South Indian;250;99;3.0;15;6;45 minutes
ID_470;Sector 14, Noida;Arabian, Fast Food;150;50;3.4;9;4;30 minutes
ID_5191;Babarpur, New Delhi, Delhi;Pizza, Fast Food;150;50;NEW;-;-;30 minutes
ID_3893;Tiretti, Kolkata;Mishti, Fast Food, South Indian, Street Food, Desserts;200;50;3.6;113;74;30 minutes
ID_4465;MG Road, Pune;North Indian, Chinese, Mughlai;200;50;3.9;1759;375;30 minutes
ID_2605;Sector 63A,Gurgaon;North Indian;250;50;4.1;297;171;45 minutes
ID_8592;Raja Bazar, Kolkata;Pizza, Burger, Rolls, Sandwich;100;50;3.2;9;4;30 minutes
ID_1078;Delhi Cantt.;Pizza, Italian;250;99;4.2;793;418;45 minutes
ID_1309;Sandhurst Road, Mumbai CST Area;Chinese, Mughlai, North Indian;200;50;3.5;63;34;30 minutes
ID_979;Tejas Nagar Colony, Wadala West, Mumbai;Bakery, Fast Food, Desserts;200;50;4.3;36;30;30 minutes
ID_7882;Sector 3, Marathalli;North Indian, Chinese, Odia;150;50;-;-;-;30 minutes
ID_7454;Sector 3, Marathalli;South Indian, Chinese, Biryani;100;50;-;-;-;30 minutes
ID_7863;Yerawada, Pune, Maharashtra;Momos, Fast Food, Tibetan, Chinese, Beverages;150;50;3.7;48;39;30 minutes
ID_3892;Delhi Administration Flats, Timarpur;Bakery;100;50;-;-;-;30 minutes
ID_187;Babarpur, New Delhi, Delhi;North Indian, South Indian, Fast Food;200;50;3.2;31;14;30 minutes
ID_6805;Sector 14, Noida;Mithai, North Indian, Chinese;150;50;NEW;-;-;30 minutes
ID_1123;D-Block, Sector 63, Noida;Fast Food, Burger, Sandwich, Beverages;100;50;3.7;53;22;30 minutes
ID_3843;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, Chinese, Arabian;300;50;3.0;20;7;30 minutes
ID_7110;Hyderabad Public School, Begumpet;South Indian, Biryani;200;50;3.9;48;19;30 minutes
ID_6949;Delhi High Court, India Gate;Parsi, North Indian, Iranian, Maharashtrian, Fast Food, Desserts, Beverages;850;50;4.2;2990;1787;45 minutes
ID_2220;Mico Layout, Stage 2, BTM Layout,Bangalore;South Indian;50;50;3.5;11;3;30 minutes
ID_1997;MG Road, Pune;North Indian;200;50;3.0;35;8;45 minutes
ID_2629;Sandhurst Road, Mumbai CST Area;Fast Food, Pizza;150;50;3.0;73;28;45 minutes
ID_4562;Delhi Cantt.;Chinese;250;50;3.9;21;14;30 minutes
ID_3485;Delhi Cantt.;North Indian;150;50;3.2;11;2;65 minutes
ID_4721;Sector 1, Noida;North Indian;200;99;3.0;19;11;45 minutes
ID_1156;Delhi Administration Flats, Timarpur;Burger, Fast Food, Desserts, Beverages;150;50;-;-;-;30 minutes
ID_1497;Pune University;North Indian, Chinese;200;50;4.0;2527;1009;80 minutes
ID_8037;Rmz Centennial, I Gate, Whitefield;Modern Indian, Continental, BBQ;650;99;4.2;1426;875;45 minutes
ID_7732;Sector 1, Noida;North Indian, Chinese, Fast Food;300;50;4.3;-;-;30 minutes
ID_3115;D-Block, Sector 63, Noida;North Indian, Mughlai, Kebab;200;50;4.3;145;102;30 minutes
ID_7690;Babarpur, New Delhi, Delhi;Beverages;100;50;-;-;-;30 minutes
ID_8400;Delhi University-GTB Nagar;Desserts, Beverages;150;50;3.6;16;7;45 minutes
ID_781;Chatta Bazaar, Malakpet, Hyderabad;Mithai, Street Food;50;50;NEW;-;-;30 minutes
ID_3756;Delhi High Court, India Gate;North Indian, Chinese, Fast Food, Mughlai, Italian, Burger, Desserts, Beverages;250;99;4.5;777;261;45 minutes
ID_2235;FTI College, Law College Road, Pune;Sandwich, Fast Food, Salad, Beverages, Healthy Food;250;50;3.8;32;20;30 minutes
ID_800;Sector 14, Noida;Fast Food;250;50;3.9;-;-;30 minutes
ID_4468;Pune University;South Indian;150;50;3.5;214;97;65 minutes
ID_1061;D-Block, Sector 63, Noida;Pizza, Fast Food;200;50;-;-;-;30 minutes
ID_7081;Majestic;Beverages, Fast Food;100;50;3.9;-;-;45 minutes
ID_1086;D-Block, Sector 63, Noida;North Indian, Fast Food;100;50;3.5;31;23;30 minutes
ID_1575;D-Block, Sector 63, Noida;North Indian;250;99;-;-;-;30 minutes
ID_4509;MG Road, Pune;Seafood, North Indian, Mangalorean, Chinese;600;50;3.9;577;313;45 minutes
ID_1564;D-Block, Sector 63, Noida;North Indian, Chinese, Mughlai;200;50;-;-;-;30 minutes
ID_4527;Sector 14, Noida;North Indian, Mughlai, Biryani, Rolls;200;99;4.7;249;235;30 minutes
ID_7901;Sector 1, Noida;North Indian, Chinese, Beverages;600;50;4.3;857;621;65 minutes
ID_2919;Moulali, Kolkata;South Indian, North Indian, Chinese;250;50;3.6;147;56;45 minutes
ID_6634;Nathan Road, Mangaldas Road, Pune;North Indian, Chinese, Fast Food;200;50;3.4;53;24;30 minutes
ID_8542;Delhi Administration Flats, Timarpur;Mithai, Street Food;150;50;3.8;100;24;30 minutes
ID_5085;Mico Layout, Stage 2, BTM Layout,Bangalore;Ice Cream;50;50;3.6;9;3;30 minutes
ID_6866;Delhi Administration Flats, Timarpur;North Indian;150;50;NEW;-;-;30 minutes
ID_3635;Yerawada, Pune, Maharashtra;Asian, European, North Indian, American;600;50;4.3;438;239;30 minutes
ID_699;Sandhurst Road, Mumbai CST Area;Biryani, Chinese, Fast Food, Beverages, North Indian, Mughlai, Seafood;350;50;3.7;269;127;45 minutes
ID_5471;Delhi Administration Flats, Timarpur;North Indian;100;50;3.8;112;24;30 minutes
ID_2931;Mico Layout, Stage 2, BTM Layout,Bangalore;Fast Food, Italian;250;50;3.5;26;14;30 minutes
ID_4642;Sector 1, Noida;North Indian, Mughlai, Chinese;300;50;3.7;238;28;45 minutes
ID_1365;Sandhurst Road, Mumbai CST Area;Desserts, Bakery;200;50;3.2;5;2;30 minutes
ID_2558;Mico Layout, Stage 2, BTM Layout,Bangalore;Healthy Food;200;50;-;-;-;30 minutes
ID_5286;Sandhurst Road, Mumbai CST Area;North Indian, Chinese, Seafood, Asian;350;50;3.5;42;24;30 minutes
ID_3967;Sector 14, Noida;Bakery, Desserts, Fast Food;150;50;3.5;47;16;65 minutes
ID_7254;Sector 3, Marathalli;Beverages, Fast Food;100;50;-;-;-;30 minutes
ID_1978;Delhi Administration Flats, Timarpur;North Indian, Chinese;150;50;3.7;252;189;30 minutes
ID_3011;Sector 14, Noida;North Indian, Street Food;100;50;3.9;823;173;45 minutes
ID_377;Yerawada, Pune, Maharashtra;North Indian, Chinese, Biryani;350;50;3.6;95;59;30 minutes
ID_8115;Mumbai Central;Desserts, Beverages;100;50;4.1;313;161;45 minutes
ID_2793;Sector 3, Marathalli;Beverages;100;50;3.1;15;9;30 minutes
ID_931;D-Block, Sector 63, Noida;Biryani, Mughlai;400;50;3.6;17;10;30 minutes
ID_3335;FTI College, Law College Road, Pune;Chinese;200;50;NEW;-;-;30 minutes
ID_5538;Majestic;North Indian, Beverages;100;50;-;-;-;30 minutes
ID_7544;Delhi University-GTB Nagar;Desserts, Beverages;200;50;3.8;191;96;30 minutes
ID_3498;Tiretti, Kolkata;Fast Food;100;50;2.9;92;18;45 minutes
ID_6747;MG Road, Pune;Fast Food, Maharashtrian, South Indian, Chinese, Beverages;200;50;-;-;-;30 minutes
ID_2317;FTI College, Law College Road, Pune;Cafe, Fast Food;100;50;3.5;73;26;45 minutes
ID_4580;Yerawada, Pune, Maharashtra;Chinese, North Indian;150;50;2.9;15;3;45 minutes
ID_8083;Dockyard Road, Mumbai CST Area;Afghan, BBQ, Biryani, Seafood;200;50;3.5;26;15;30 minutes
ID_2956;Majestic;North Indian, Chinese;200;50;-;-;-;30 minutes
ID_805;Mico Layout, Stage 2, BTM Layout,Bangalore;Desserts, Beverages;150;50;4.0;43;23;30 minutes
ID_6796;MG Road, Pune;Mithai;50;50;3.2;8;-;30 minutes
ID_8401;Delhi Cantt.;Desserts, Beverages;150;50;4.1;262;152;30 minutes
ID_681;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian, Chinese;200;50;3.8;91;49;30 minutes
ID_6785;Yerawada, Pune, Maharashtra;Fast Food;100;50;3.8;73;36;30 minutes
ID_950;Sector 1, Noida;North Indian;150;50;3.6;32;20;30 minutes
ID_7525;Majestic;Vietnamese, Thai, Burmese, Japanese;500;50;4.5;1031;550;45 minutes
ID_947;FTI College, Law College Road, Pune;North Indian;200;50;3.1;4;-;30 minutes
ID_1428;Sector 1, Noida;Street Food;100;50;-;-;-;30 minutes
ID_598;Nathan Road, Mangaldas Road, Pune;Cafe;200;50;3.1;4;1;30 minutes
ID_6252;Sector 1, Noida;North Indian, Mughlai;250;99;4.3;775;353;45 minutes
ID_6060;D-Block, Sector 63, Noida;Awadhi, North Indian, Mughlai, Afghan;200;50;3.7;88;56;30 minutes
ID_2106;Delhi Administration Flats, Timarpur;Fast Food, North Indian;100;50;3.0;4;-;30 minutes
ID_3685;Sector 1, Noida;Bakery;150;50;3.4;18;2;30 minutes
ID_1818;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;North Indian, Chinese, Fast Food;200;50;3.6;28;26;30 minutes
ID_4922;Mico Layout, Stage 2, BTM Layout,Bangalore;Mughlai, North Indian, Chinese, Momos;200;50;3.3;291;56;45 minutes
ID_8336;Sector 63A,Gurgaon;Bakery;100;50;-;-;-;120 minutes
ID_1798;MG Road, Pune;North Indian, Chinese, Continental;400;50;3.4;10;3;65 minutes
ID_7061;Mico Layout, Stage 2, BTM Layout,Bangalore;South Indian;100;50;4.3;1013;476;45 minutes
ID_7515;Sector 1, Noida;North Indian, Mughlai, Chinese;200;50;3.8;118;72;45 minutes
ID_966;Sector 3, Marathalli;Fast Food, Beverages;200;50;NEW;-;-;30 minutes
ID_8205;Sector 1, Noida;Bakery, Desserts;150;50;3.8;113;30;30 minutes
ID_2733;Mumbai Central;American, Italian, Beverages;300;50;3.4;108;41;65 minutes
ID_6981;Sector 1, Noida;South Indian, Fast Food;150;50;3.8;140;38;30 minutes
ID_614;Delhi Cantt.;Bakery, Fast Food;200;50;-;-;-;30 minutes
ID_2466;Babarpur, New Delhi, Delhi;South Indian;150;50;NEW;-;-;30 minutes
ID_6519;FTI College, Law College Road, Pune;Biryani, North Indian, Chinese;350;50;3.3;19;7;30 minutes
ID_4979;Delhi Cantt.;Healthy Food;200;50;3.8;28;11;30 minutes
ID_8239;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Bakery;200;50;3.2;14;4;30 minutes
ID_5617;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;Beverages;200;50;3.9;56;24;45 minutes
ID_3743;MG Road, Pune;North Indian, Chinese, South Indian;200;50;3.6;20;12;30 minutes
ID_810;D-Block, Sector 63, Noida;North Indian, Chinese, Fast Food, South Indian;150;50;3.4;18;10;30 minutes
ID_1173;BTM Layout 1, Electronic City;Chinese, Momos;250;99;4.0;167;40;45 minutes
ID_1732;Delhi Administration Flats, Timarpur;Chinese, North Indian;200;50;3.2;19;4;45 minutes
ID_8560;Sector 63A,Gurgaon;Chinese;150;50;-;-;-;30 minutes
ID_2794;Yerawada, Pune, Maharashtra;Beverages, Desserts;200;50;4.2;179;91;45 minutes
ID_406;Sector 1, Noida;Bakery, Desserts, Fast Food;150;50;3.9;360;234;120 minutes
ID_2723;Pune University;Fast Food;150;99;3.2;16;5;30 minutes
ID_4082;Rmz Centennial, I Gate, Whitefield;South Indian;100;50;-;-;-;30 minutes
ID_4445;Delhi Cantt.;Fast Food, Burger;200;50;3.7;33;13;30 minutes
ID_5686;Delhi Cantt.;Pizza, Italian;100;50;3.9;108;32;30 minutes
ID_8228;Gora Bazar, Rajbari, North Dumdum, Kolkata;North Indian, Chinese, South Indian, Fast Food;250;50;4.8;291;218;30 minutes
ID_8195;D-Block, Sector 63, Noida;Biryani, North Indian;250;50;-;-;-;30 minutes
ID_3461;Mumbai Central;Cafe, Fast Food, Continental;200;99;3.5;94;39;45 minutes
ID_1538;D-Block, Sector 63, Noida;North Indian, Chinese;150;50;4.0;110;75;30 minutes
ID_4514;Sector 1, Noida;North Indian, Chinese;400;50;4.0;34;24;30 minutes
ID_2983;Majestic;Biryani, South Indian;100;50;3.8;1212;41;30 minutes
ID_8147;FTI College, Law College Road, Pune;Fast Food;100;50;3.2;9;-;30 minutes
ID_4776;Dockyard Road, Mumbai CST Area;Fast Food;100;50;-;-;-;30 minutes
ID_4828;Sandhurst Road, Mumbai CST Area;Momos, Fast Food, Tea;150;50;3.3;14;7;30 minutes
ID_5919;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, Charcoal Chicken, Fast Food, Mughlai, Biryani, Kebab;200;50;3.5;15;10;30 minutes
ID_3299;Pune University;Finger Food, Italian, North Indian, Modern Indian, Salad;650;99;4.0;2660;1353;45 minutes
ID_4936;Mumbai Central;Fast Food, Sandwich;100;50;-;-;-;30 minutes
ID_7634;Sector 1, Noida;Chinese;100;50;3.3;10;2;30 minutes
ID_902;Sector 1, Noida;Biryani, Kebab, North Indian;150;50;3.5;255;43;45 minutes
ID_5813;Gora Bazar, Rajbari, North Dumdum, Kolkata;Bengali;100;50;-;-;-;30 minutes
ID_6531;D-Block, Sector 63, Noida;Fast Food, Beverages;200;50;3.5;273;83;65 minutes
ID_5732;Sector 3, Marathalli;Italian;250;50;-;-;-;30 minutes
ID_3652;Mico Layout, Stage 2, BTM Layout,Bangalore;Bakery, Desserts;150;50;3.5;12;5;30 minutes
ID_3116;Delhi University-GTB Nagar;Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food;250;50;4.1;391;83;30 minutes
ID_4698;Tejas Nagar Colony, Wadala West, Mumbai;Chinese, Thai, Burmese, Asian, Seafood, Fast Food;200;50;4.0;175;113;45 minutes
ID_4352;Delhi University-GTB Nagar;Fast Food, North Indian;600;50;3.5;157;77;45 minutes
ID_4800;Chandni Chowk, Kolkata;Pizza, North Indian, Street Food;150;99;3.3;55;8;45 minutes
ID_2490;Sector 14, Noida;North Indian;200;50;NEW;-;-;30 minutes
ID_5955;Mico Layout, Stage 2, BTM Layout,Bangalore;Fast Food;200;50;-;-;-;30 minutes
ID_3413;Dockyard Road, Mumbai CST Area;North Indian, Fast Food, South Indian, Chinese;200;50;3.6;125;45;30 minutes
ID_1635;Delhi High Court, India Gate;Pizza;250;50;3.9;79;45;30 minutes
ID_7771;Sector 1, Noida;Cafe, Chinese;200;50;NEW;-;-;30 minutes
ID_3871;Sector 63A,Gurgaon;North Indian;400;50;3.8;284;118;45 minutes
ID_5827;Mico Layout, Stage 2, BTM Layout,Bangalore;North Indian, Fast Food, Beverages, Ice Cream, South Indian, Desserts;100;50;-;-;-;30 minutes
ID_2470;Sector 1, Noida;Bakery;100;50;3.5;41;16;30 minutes
ID_4654;Pune University;Burger, Fast Food;200;50;2.9;457;194;30 minutes
ID_4476;Laxman Vihar Industrial Area, Sector 3A, Gurgoan;South Indian;150;50;3.8;133;51;45 minutes
ID_2188;Sector 3, Marathalli;North Indian, Chinese, Bengali, Fast Food;200;99;2.5;72;23;45 minutes
